Date,DANE.Year.Day,wildfire,DANE,Year,DANEYear,Day,DANE.Year,DUSMASS25,BCSMASS,DMSSMASS,DUSMASS,OCSMASS,SO2SMASS,SO4SMASS,PBLH,SPEED,pop_density,TLML,excess_all_1,excess_all_2,excess_all_3,excess_all_4,excess_all_5,excess_all_6,excess_all_7,excess_all_8,excess_all_10,excess_all_20,excess_all_30
20/08/2007,23001-2007-232,1,23001,2007,230012007,232,23001-2007,1.968141998,0.35701287,0.011546261,5.50120194,3.461960674,0.230198718,0.58854628,107.8278009,2.745696588,8546.945193,25.82038633,1,1,1,0,0,0,0,0,0,0,0
31/08/2007,23001-2007-243,1,23001,2007,230012007,243,23001-2007,0.845994911,0.344355936,0.055202253,2.433484012,3.545242905,0.277230388,0.981754921,46.6740313,3.180656834,8546.945193,25.0650312,0,1,0,0,0,0,0,0,0,0,0
8/02/2020,20001-2020-39,0,20001,2020,200012020,39,20001-2020,2.62512523,0.344639991,0.000359951,8.337082238,3.275109868,0.8158208,0.637993767,822.2018572,4.901527362,11559.05881,24.38259946,0,0,0,1,1,1,1,1,1,1,1
10/02/2020,20001-2020-41,0,20001,2020,200012020,41,20001-2020,2.431162955,0.245176185,0,8.424876923,2.03670613,0.466379619,1.089225058,220.3912834,5.662427557,11559.05881,21.68367837,0,1,1,1,1,1,1,1,1,1,1
12/02/2020,20001-2020-43,0,20001,2020,200012020,43,20001-2020,4.654925188,0.341735674,0,12.9914358,3.067698992,0.625506037,0.703566714,506.863298,5.469054107,11559.05881,22.95277781,1,1,1,1,1,1,1,1,1,1,1
13/02/2020,20001-2020-44,0,20001,2020,200012020,44,20001-2020,3.035032121,0.268016933,0,8.55197241,2.323233433,0.501434378,0.728677248,566.7599652,5.369962377,11559.05881,22.72344893,1,1,1,1,1,1,1,1,1,1,1
14/02/2020,20001-2020-45,0,20001,2020,200012020,45,20001-2020,1.788425717,0.24244033,0,5.073735561,2.200671013,0.38794537,0.547009773,731.0333343,4.788182238,11559.05881,23.31701001,0,1,1,1,1,1,0,0,1,1,1
15/02/2020,20001-2020-46,0,20001,2020,200012020,46,20001-2020,1.334250335,0.308313752,0,4.817107274,2.677660907,0.643525767,1.218521097,788.8486489,5.17172951,11559.05881,22.02226342,1,1,1,1,1,1,1,1,1,1,1
20/02/2020,20001-2020-51,0,20001,2020,200012020,51,20001-2020,6.91246478,0.206907891,0,19.00542069,1.852697478,0.429796217,0.589849424,484.7811073,5.304138617,11559.05881,22.42567254,0,0,1,1,1,1,1,1,1,1,1
21/02/2020,20001-2020-52,0,20001,2020,200012020,52,20001-2020,6.515912279,0.165523398,0.001013475,17.65619415,1.435592246,0.327969937,0.543761187,793.321361,4.855018159,11559.05881,23.13700835,1,1,1,1,1,1,1,1,1,1,1
22/02/2020,20001-2020-53,0,20001,2020,200012020,53,20001-2020,8.219221442,0.358708199,0.000374972,20.84999298,3.380026904,0.269814562,0.963861085,624.4021751,4.606486247,11559.05881,22.85158708,1,1,1,1,1,1,1,1,1,1,1
23/02/2020,20001-2020-54,0,20001,2020,200012020,54,20001-2020,8.088418816,0.35813941,0.00064466,19.80572716,3.395729849,0.216035919,0.830726465,1029.990339,3.101677177,11559.05881,21.97834748,1,1,1,1,1,0,1,0,1,1,1
24/02/2020,20001-2020-55,0,20001,2020,200012020,55,20001-2020,4.882104489,0.191341179,0.000673409,12.22854976,1.434813226,0.421597061,0.98707748,1030.15895,3.801106672,11559.05881,21.75048695,1,0,0,0,0,0,0,0,0,1,1
25/02/2020,20001-2020-56,0,20001,2020,200012020,56,20001-2020,7.7164497,0.371919246,0.000554688,18.51355664,3.40226976,0.397249291,1.132757325,703.2757935,4.608980427,11559.05881,23.25928541,0,0,0,0,0,0,0,0,0,1,1
26/02/2020,20001-2020-57,0,20001,2020,200012020,57,20001-2020,8.821407992,0.393718448,5.18E-05,20.0601397,3.428369274,0.301864008,1.1518583,822.2654054,3.841730412,11559.05881,23.49122696,0,1,0,1,0,0,1,1,1,1,1
27/02/2020,20001-2020-58,0,20001,2020,200012020,58,20001-2020,7.055389393,0.520997165,0.000823115,16.39260405,4.887761603,0.475361784,0.972354177,593.6826401,3.138153705,11559.05881,24.25498361,1,0,1,0,0,1,1,0,1,1,1
29/02/2020,20001-2020-60,0,20001,2020,200012020,60,20001-2020,2.262192975,0.422544415,0.000671862,5.960156382,3.948538239,0.634422503,0.981697093,592.8965849,5.080321443,11559.05881,23.25972694,1,1,1,1,1,1,1,1,1,1,1
9/03/2020,20001-2020-69,1,20001,2020,200012020,69,20001-2020,2.156548962,1.130794019,0,7.18298961,11.44980358,1.050995382,0.97222214,641.0829496,5.748469048,11559.05881,21.68740674,1,1,1,1,1,1,1,1,1,1,1
11/03/2020,20001-2020-71,1,20001,2020,200012020,71,20001-2020,9.91541246,0.640934728,0.001088478,26.73066758,5.676785467,0.43212757,2.094883147,360.9056668,3.580522553,11559.05881,21.90186518,1,1,1,1,1,1,1,1,1,1,1
13/03/2020,20001-2020-73,1,20001,2020,200012020,73,20001-2020,3.186533192,0.501916648,0.00233575,9.194970931,4.56302569,0.360657243,1.186698812,564.8647411,4.066233647,11559.05881,23.11192397,0,1,1,1,1,1,1,1,1,1,1
14/03/2020,20001-2020-74,1,20001,2020,200012020,74,20001-2020,1.471695191,1.009645782,0.001583665,4.729235196,10.12802371,0.699704292,0.74743054,652.2153382,5.442928528,11559.05881,22.4346587,1,1,1,1,1,1,1,1,1,1,1
15/03/2020,20001-2020-75,1,20001,2020,200012020,75,20001-2020,0.507912031,0.267409484,0.001030526,2.241599425,2.48548777,0.255096595,0.360093106,385.7607372,4.816534994,11559.05881,22.36118089,1,1,1,1,1,1,1,1,1,1,1
16/03/2020,20001-2020-76,1,20001,2020,200012020,76,20001-2020,0.813583599,1.313990358,0.000187785,2.709681536,13.46909722,0.936758773,0.81138641,547.4966702,5.135963482,11559.05881,23.24016195,1,1,1,1,1,1,1,1,1,1,1
21/03/2020,20001-2020-81,1,20001,2020,200012020,81,20001-2020,1.062470004,0.548216259,0.000996612,4.246760715,5.313510036,0.439575447,0.637078731,740.7379374,4.463834189,11559.05881,21.52356113,1,1,1,1,1,1,1,1,1,1,1
22/03/2020,20001-2020-82,1,20001,2020,200012020,82,20001-2020,0.777155831,0.535451562,0.000176201,3.513925005,5.393019918,0.672508439,0.774259789,766.9510671,4.941455082,11559.05881,21.25721598,1,1,1,1,1,1,1,1,1,1,1
23/03/2020,20001-2020-83,1,20001,2020,200012020,83,20001-2020,1.10695986,1.513853567,0,4.341636887,15.19230351,0.863288339,1.675455052,1058.513592,5.004687247,11559.05881,22.52914506,1,1,1,1,1,1,1,1,1,1,1
24/03/2020,20001-2020-84,1,20001,2020,200012020,84,20001-2020,0.808976579,0.830009013,0.000217481,3.587403292,8.069107096,0.621673579,1.260049987,975.8058832,4.55818366,11559.05881,22.86527909,0,1,1,1,1,1,1,1,1,1,1
25/03/2020,20001-2020-85,1,20001,2020,200012020,85,20001-2020,0.918819764,1.284794278,0.000780775,3.792726594,12.57137928,0.634562771,2.232924331,817.2581608,4.535522803,11559.05881,23.05144564,1,1,1,1,1,1,1,1,1,1,1
26/03/2020,20001-2020-86,1,20001,2020,200012020,86,20001-2020,0.856148265,1.106221855,0.001458374,3.645483691,10.94493852,0.687368648,1.557213175,1009.050295,4.081256436,11559.05881,24.0057954,0,1,1,1,1,1,1,1,1,1,1
27/03/2020,20001-2020-87,1,20001,2020,200012020,87,20001-2020,0.847531347,1.366598232,0.000482101,4.176943581,14.35826447,1.306435762,0.707640156,403.2982387,4.31521615,11559.05881,24.0244603,1,1,1,1,1,1,1,1,1,1,1
28/03/2020,20001-2020-88,1,20001,2020,200012020,88,20001-2020,0.963503588,1.631970952,0.000596181,4.86354786,17.12043739,1.263488989,0.879317797,424.0218686,4.761329724,11559.05881,22.80430741,1,1,1,1,1,1,1,1,1,1,1
30/03/2020,20001-2020-90,1,20001,2020,200012020,90,20001-2020,1.3631799,0.864442521,0.000334347,7.196403638,8.334770057,0.471977373,1.561929808,500.6082057,5.56558369,11559.05881,22.14529081,1,1,1,1,1,1,1,1,1,1,1
8/01/2018,20001-2018-8,0,20001,2018,200012018,8,20001-2018,2.194867884,0.379421375,0,5.820938308,2.871676852,0.582800683,1.926456432,1512.04859,3.458193818,10661.05378,21.43697748,1,1,1,1,1,1,1,1,1,1,1
10/01/2018,20001-2018-10,0,20001,2018,200012018,10,20001-2018,1.40049843,0.200559728,0,3.643506272,1.687155895,0.319453112,1.153963789,498.5035406,2.059124806,10661.05378,20.40563105,1,1,1,1,1,1,1,1,1,1,1
19/01/2018,20001-2018-19,0,20001,2018,200012018,19,20001-2018,2.241908302,0.145160307,8.33E-05,5.976046104,1.043299024,0.417079049,0.90742522,895.2555149,4.085005679,10661.05378,20.43657788,1,1,1,1,1,1,1,1,1,1,1
20/01/2018,20001-2018-20,0,20001,2018,200012018,20,20001-2018,1.919693406,0.188033641,0.000170623,5.532350372,1.237557746,0.453571246,0.864439803,443.3902891,4.502242957,10661.05378,20.87735922,1,1,1,1,1,1,1,1,1,1,1
21/01/2018,20001-2018-21,0,20001,2018,200012018,21,20001-2018,1.265329187,0.180807545,0,3.843344397,1.331093412,0.560514017,0.595761377,387.1305624,5.506726898,10661.05378,21.35192693,1,1,1,1,1,1,1,1,1,1,1
23/01/2018,20001-2018-23,0,20001,2018,200012018,23,20001-2018,0.877835546,0.170280157,0,3.777275575,1.270514726,0.515689378,0.578055432,426.6658526,5.512759484,10661.05378,21.3461871,0,1,1,1,1,1,1,1,1,1,1
31/01/2018,20001-2018-31,0,20001,2018,200012018,31,20001-2018,1.016173396,0.170753853,0,3.406479599,1.319116822,0.339517253,0.435547194,699.7533127,5.388951005,10661.05378,21.67217548,1,1,1,1,0,1,0,1,1,1,1
1/02/2018,20001-2018-32,0,20001,2018,200012018,32,20001-2018,1.595202322,0.299886297,0.000493437,5.23837057,2.742074324,0.604214779,0.575253444,440.254111,5.67454848,10661.05378,20.66125836,0,0,0,0,0,0,0,1,1,1,1
2/02/2018,20001-2018-33,0,20001,2018,200012018,33,20001-2018,1.484325692,0.126782536,0.000949054,6.987101758,1.015978295,0.563027028,0.862612347,571.8629248,5.505866434,10661.05378,20.49806258,0,0,0,0,0,1,1,1,1,1,1
4/02/2018,20001-2018-35,0,20001,2018,200012018,35,20001-2018,0.762270939,0.143129047,2.89E-05,3.182457998,1.228806972,0.393006614,0.67446863,430.1931124,5.574259799,10661.05378,20.29614928,0,1,0,1,1,1,1,1,1,1,1
5/02/2018,20001-2018-36,0,20001,2018,200012018,36,20001-2018,0.787809292,0.110397139,0,3.662389925,0.755309547,0.500496996,0.562014525,502.5276786,4.936319633,10661.05378,20.71884549,1,1,1,1,1,1,1,1,1,1,1
6/02/2018,20001-2018-37,0,20001,2018,200012018,37,20001-2018,0.715436935,0.176168895,0.000355073,3.384813391,1.43771336,0.382395095,0.568037439,428.6508396,5.49972509,10661.05378,20.27613456,0,1,1,1,1,1,1,1,1,1,1
7/02/2018,20001-2018-38,1,20001,2018,200012018,38,20001-2018,0.513424526,0.199145016,0,2.470949741,1.710552993,0.446433223,0.675193437,404.735426,5.784369044,10661.05378,20.28999949,1,1,1,1,1,1,1,1,1,1,1
7/02/2018,20001-2018-38,1,20001,2018,200012018,38,20001-2018,0.513424526,0.199145016,0,2.470949741,1.710552993,0.446433223,0.675193437,404.735426,5.784369044,10661.05378,20.28999949,1,1,1,1,1,1,1,1,1,1,1
9/02/2018,20001-2018-40,1,20001,2018,200012018,40,20001-2018,0.792360846,0.142139423,0.000103551,4.364439021,1.139455904,0.38871896,0.58390752,437.8556564,5.610879018,10661.05378,19.81216281,1,1,1,1,1,1,1,1,1,1,1
18/02/2018,20001-2018-49,1,20001,2018,200012018,49,20001-2018,1.124150072,0.413413613,0.000758889,6.104278705,3.777888136,0.465155484,0.809378742,641.0113667,5.084894807,10661.05378,19.88983915,0,0,0,0,0,0,0,1,1,1,1
19/02/2018,20001-2018-50,1,20001,2018,200012018,50,20001-2018,1.145940148,0.190404612,0.000680448,6.34515742,1.659419983,0.422711137,0.605192175,533.3007328,5.934493637,10661.05378,19.45271057,1,0,0,1,0,0,1,1,1,1,1
20/02/2018,20001-2018-51,1,20001,2018,200012018,51,20001-2018,1.236179517,0.368450362,0.000791196,6.82883942,3.456828367,0.506203095,0.405242941,419.0358917,6.336458448,10661.05378,19.27950514,0,0,1,0,0,1,1,1,1,1,1
21/02/2018,20001-2018-52,0,20001,2018,200012018,52,20001-2018,1.037761136,0.386239052,0.000970953,5.705094348,3.784912284,0.512620715,0.632091807,405.1018447,6.874404629,10661.05378,18.85019446,1,1,1,0,1,1,1,1,1,1,1
22/02/2018,20001-2018-53,1,20001,2018,200012018,53,20001-2018,1.054888415,0.672123317,0.000966046,5.52451988,6.817816565,0.705235528,0.537113763,274.6714076,5.978235411,10661.05378,18.5421739,1,1,0,1,1,1,1,1,1,1,1
23/02/2018,20001-2018-54,0,20001,2018,200012018,54,20001-2018,1.011190534,0.190209916,0.000352612,5.569191678,1.848246287,0.500334187,0.464958956,507.9498016,5.966107874,10661.05378,19.28389647,0,0,1,1,1,1,0,1,1,1,1
25/02/2018,20001-2018-56,0,20001,2018,200012018,56,20001-2018,0.540468843,0.314764093,0,2.66557155,3.097603749,0.310991948,0.915851673,373.8990044,3.537659529,10661.05378,19.40949532,1,1,1,1,1,1,1,1,1,1,1
26/02/2018,20001-2018-57,0,20001,2018,200012018,57,20001-2018,0.368275646,0.524491139,0,1.684222145,4.877647943,0.335447718,0.871768677,543.8381468,3.627572737,10661.05378,20.43713731,1,1,0,0,0,0,1,1,1,1,1
27/02/2018,20001-2018-58,0,20001,2018,200012018,58,20001-2018,0.360178399,0.872660007,0,1.659773729,8.537267725,0.51222707,1.231159636,1636.090621,4.058436512,10661.05378,21.54056112,0,0,0,0,0,1,1,1,1,0,0
2/03/2018,20001-2018-61,1,20001,2018,200012018,61,20001-2018,0.395870639,0.334306154,0.000413118,2.014979555,2.94307066,0.338652915,0.961025177,1080.083397,5.636473469,10661.05378,21.3532671,1,1,1,1,1,1,1,1,1,1,1
3/03/2018,20001-2018-62,1,20001,2018,200012018,62,20001-2018,0.464588756,0.986680591,0,2.284480632,9.846586907,0.742481185,1.312435286,649.462382,4.278876591,10661.05378,22.30931551,1,1,1,1,1,1,1,1,0,0,1
4/03/2018,20001-2018-63,1,20001,2018,200012018,63,20001-2018,0.344903751,0.526435335,0.00060538,1.670719542,4.901119784,0.326512885,1.177452746,1014.07454,4.192437438,10661.05378,22.0425072,1,1,1,1,1,1,1,0,0,1,1
6/03/2018,20001-2018-65,1,20001,2018,200012018,65,20001-2018,0.047697597,1.069752299,0.000390671,0.270845289,10.72282285,0.414890391,1.266380888,668.9917058,3.623275111,10661.05378,20.15003601,1,1,1,0,0,0,0,0,0,0,0
8/03/2018,20001-2018-67,1,20001,2018,200012018,67,20001-2018,0.910859958,0.398265216,0,3.904384526,3.312241231,0.572630131,1.188131786,679.5125226,5.151637997,10661.05378,22.64894501,1,0,0,0,0,0,0,0,0,0,0
9/03/2018,20001-2018-68,1,20001,2018,200012018,68,20001-2018,3.718797477,0.389033263,0.000128654,12.45274238,3.128388877,0.535209094,1.743042345,270.6847095,3.628497886,10661.05378,21.72109099,0,0,0,0,0,0,0,0,0,0,0
21/03/2018,20001-2018-80,1,20001,2018,200012018,80,20001-2018,2.671089129,2.725703602,0,7.930743079,27.95232993,2.547876301,1.40598089,177.1900249,3.638560048,10661.05378,22.55438194,0,0,1,1,0,1,1,0,1,1,1
22/03/2018,20001-2018-81,1,20001,2018,200012018,81,20001-2018,2.423734375,1.490130323,0,7.351655487,14.95533003,1.21170372,1.686015013,1017.498322,3.823679769,10661.05378,22.12562677,1,1,1,1,1,1,1,1,1,1,1
23/03/2018,20001-2018-82,1,20001,2018,200012018,82,20001-2018,5.014998157,1.014962614,0.000258283,17.44959317,9.532868019,0.566935769,2.250557253,412.8199765,4.701980405,10661.05378,22.41546239,1,1,1,1,1,0,1,1,1,1,1
24/03/2018,20001-2018-83,1,20001,2018,200012018,83,20001-2018,4.516041203,0.638991135,0.000373922,15.65690809,5.677353849,0.598042703,1.3558912,337.3685123,4.910590299,10661.05378,22.07835173,1,0,0,0,0,0,1,1,1,0,1
25/03/2018,20001-2018-84,1,20001,2018,200012018,84,20001-2018,1.995395017,0.4925097,0.000938505,7.583004354,5.147582025,0.809800652,0.557726875,556.3776613,5.442549182,10661.05378,21.09051669,0,0,0,0,0,0,1,1,1,0,1
27/03/2018,20001-2018-86,1,20001,2018,200012018,86,20001-2018,1.5278597,0.425332608,0.00022773,6.030023869,3.962271291,0.462258374,1.451716698,368.6286106,5.166481177,10661.05378,21.96801482,1,0,1,1,1,1,1,1,1,1,1
28/03/2018,20001-2018-87,1,20001,2018,200012018,87,20001-2018,2.168018648,0.771773333,0.000299996,7.616435027,7.453420687,0.429397199,1.480771104,830.9732988,5.383635338,10661.05378,22.17123833,0,1,1,1,1,1,1,1,1,1,1
29/03/2018,20001-2018-88,1,20001,2018,200012018,88,20001-2018,3.905254372,0.379358391,0.002047775,13.8466618,3.243781767,0.367672121,1.251117949,446.3559514,5.560227005,10661.05378,21.29203777,1,1,1,1,1,1,1,1,1,1,1
8/06/2018,20001-2018-159,0,20001,2018,200012018,159,20001-2018,8.11434715,0.123961665,0,21.97976244,1.336282708,0.623548347,0.367679223,516.7637082,3.553826249,10661.05378,24.24630124,1,1,0,1,1,1,1,1,1,1,1
10/06/2018,20001-2018-161,0,20001,2018,200012018,161,20001-2018,17.64984325,0.149614882,0,48.2480319,1.64683292,0.530300386,0.63499199,1193.277987,3.466413858,10661.05378,25.97707896,0,1,1,1,1,1,1,1,1,1,1
13/06/2018,20001-2018-164,0,20001,2018,200012018,164,20001-2018,5.567944415,0.127998566,6.54E-05,18.10962053,1.321214093,0.527101145,0.993620697,379.9884988,2.990719774,10661.05378,22.46231233,1,1,1,1,1,1,1,1,1,1,1
15/06/2018,20001-2018-166,0,20001,2018,200012018,166,20001-2018,4.154425621,0.074394507,0.000307523,12.00588134,0.958468418,0.125669461,0.17571874,192.0330604,2.164053399,10661.05378,21.24429922,1,1,1,1,1,1,1,1,1,1,1
16/06/2018,20001-2018-167,0,20001,2018,200012018,167,20001-2018,16.49411329,0.118139533,0,46.80649871,1.301171303,0.47213778,0.548011096,451.1035739,2.974365523,10661.05378,23.66664195,1,1,1,1,1,1,1,1,1,1,1
18/06/2018,20001-2018-169,0,20001,2018,200012018,169,20001-2018,14.83028017,0.158808929,0,43.02229133,1.614491823,0.606272111,1.232556364,793.4418861,4.019725331,10661.05378,24.09320675,0,1,0,0,1,1,1,1,1,1,1
23/06/2018,20001-2018-174,0,20001,2018,200012018,174,20001-2018,4.060143994,0.149731616,0.000693129,9.941499322,1.586511514,0.472892376,0.698372332,252.5738574,3.16679576,10661.05378,23.28646078,1,0,1,1,0,0,1,1,0,1,1
24/06/2018,20001-2018-175,0,20001,2018,200012018,175,20001-2018,1.551714495,0.185991312,0,4.199064128,1.66443155,0.470123363,1.412573924,183.0013458,4.2077828,10661.05378,20.9552082,0,1,0,0,0,0,1,0,1,1,1
8/07/2018,20001-2018-189,1,20001,2018,200012018,189,20001-2018,9.407514091,0.125167673,0,27.77163203,1.306946132,0.564512977,0.760825232,729.818454,4.078761897,10661.05378,23.56885883,0,0,0,0,0,1,1,1,1,1,1
10/07/2018,20001-2018-191,1,20001,2018,200012018,191,20001-2018,7.652268419,0.150294297,0,22.96126862,1.791641629,0.477076793,0.649872063,929.5187982,3.01700174,10661.05378,23.98257164,0,0,1,1,1,1,1,1,1,1,1
13/07/2018,20001-2018-194,1,20001,2018,200012018,194,20001-2018,12.62709939,0.149766329,0.002052499,41.02294397,1.322766111,0.700387254,0.962801776,330.1599088,5.118264651,10661.05378,22.1758272,1,1,1,1,1,1,1,1,1,1,1
15/07/2018,20001-2018-196,1,20001,2018,200012018,196,20001-2018,10.54378716,0.106173859,0,31.30727368,1.1673207,0.710317364,0.499337035,519.1082466,4.629804721,10661.05378,24.24001654,1,0,1,0,1,1,1,1,1,1,1
16/07/2018,20001-2018-197,1,20001,2018,200012018,197,20001-2018,19.53620838,0.140504305,0,59.40977638,1.283432985,0.80849764,0.917503031,632.2293015,4.724169873,10661.05378,23.49125605,0,1,0,1,1,1,1,1,1,1,1
18/07/2018,20001-2018-199,1,20001,2018,200012018,199,20001-2018,13.12038754,0.365635363,0.000714753,43.68188204,3.481483045,0.840786052,1.216428289,481.4844484,4.853946347,10661.05378,23.08446198,0,1,1,1,1,1,1,1,1,1,1
23/07/2018,20001-2018-204,1,20001,2018,200012018,204,20001-2018,28.81037458,0.163669844,0.000361458,89.11033129,1.610760419,0.634855029,1.007574477,378.4542146,3.529950678,10661.05378,23.68180907,1,1,1,1,1,1,1,1,1,1,1
24/07/2018,20001-2018-205,1,20001,2018,200012018,205,20001-2018,22.71703261,0.18436804,0,66.12448508,1.715574136,0.656660697,1.188153851,677.8063551,3.23767914,10661.05378,23.84540446,1,1,1,1,1,1,1,1,1,1,1
17/01/2016,20001-2016-17,0,20001,2016,200012016,17,20001-2016,0.899315754,0.455499417,0.000117941,2.714705314,4.407591489,0.622032276,1.042133476,246.9782303,3.590380487,10057.72554,23.51682594,0,0,0,0,0,0,0,0,0,0,0
20/01/2016,20001-2016-20,0,20001,2016,200012016,20,20001-2016,0.927656656,0.256792034,0.002768636,4.905113875,2.386372552,0.305179816,1.02719231,499.9733054,5.273654562,10057.72554,21.04337258,0,0,0,0,0,0,0,0,0,0,0
21/01/2016,20001-2016-21,0,20001,2016,200012016,21,20001-2016,0.569232056,0.166252282,0.000242303,2.838450108,1.384560599,0.42804438,0.511133894,591.2433422,5.167574558,10057.72554,21.87655389,0,1,1,1,0,0,0,0,0,0,0
22/01/2016,20001-2016-22,0,20001,2016,200012016,22,20001-2016,0.681655641,0.266857335,0,2.602721633,2.31632065,0.349292458,1.247331428,887.3770226,4.435651829,10057.72554,22.60929819,1,1,1,1,1,0,0,1,0,1,0
23/01/2016,20001-2016-23,0,20001,2016,200012016,23,20001-2016,0.743895188,0.34997829,0,2.161256464,3.20124709,0.464308992,1.259845213,484.9987633,2.543897625,10057.72554,24.60309489,0,0,0,0,0,0,0,0,0,0,0
24/01/2016,20001-2016-24,0,20001,2016,200012016,24,20001-2016,2.188142877,0.470316014,0.000841898,7.174085564,4.29426194,0.596874093,1.892131082,484.7391068,3.734033838,10057.72554,23.89490261,0,0,0,0,0,0,0,0,0,0,0
26/01/2016,20001-2016-26,0,20001,2016,200012016,26,20001-2016,1.423808744,0.301950848,0.000215782,5.90550233,2.519633962,0.741660554,1.177141492,397.804345,5.157565865,10057.72554,21.99665454,0,0,0,0,0,0,0,0,0,0,0
1/02/2016,20001-2016-32,0,20001,2016,200012016,32,20001-2016,1.635763244,0.411848528,8.66E-05,6.181974218,3.690060439,0.33883551,1.112900666,347.8268614,3.750575741,10057.72554,21.63073839,0,0,1,1,1,1,1,1,1,0,0
8/02/2016,20001-2016-39,0,20001,2016,200012016,39,20001-2016,7.809452069,0.439175252,0.001102008,19.35709518,3.943936831,0.556765719,1.496976644,622.3095841,4.398109198,10057.72554,23.43879122,0,0,0,0,0,0,0,0,0,0,0
9/02/2016,20001-2016-40,0,20001,2016,200012016,40,20001-2016,7.791235195,0.520224237,0,19.08990209,4.840804871,0.786460969,1.308457738,603.9644087,3.525935544,10057.72554,24.81556505,0,0,0,0,0,0,0,0,0,0,0
11/02/2016,20001-2016-42,0,20001,2016,200012016,42,20001-2016,6.67676223,0.284909407,0.001298404,21.00933899,2.302827205,0.614556938,0.910945156,579.6104677,5.796258895,10057.72554,23.90998872,0,0,0,0,0,0,0,0,0,0,0
12/02/2016,20001-2016-43,0,20001,2016,200012016,43,20001-2016,5.721858763,0.323751178,0.000238293,17.55938512,2.830895702,0.591415409,0.723177057,368.8374005,5.658110517,10057.72554,22.47246341,0,0,0,0,0,0,0,0,0,0,0
13/02/2016,20001-2016-44,0,20001,2016,200012016,44,20001-2016,12.79932008,0.516059488,0,31.04391126,4.757602762,0.581390717,1.306908577,704.2217473,5.433338417,10057.72554,22.21630033,0,0,0,0,0,0,0,0,0,0,0
14/02/2016,20001-2016-45,0,20001,2016,200012016,45,20001-2016,18.94162563,0.474522295,0,46.61317302,3.991417705,0.510039345,1.476982416,1106.291496,5.130306861,10057.72554,22.98736935,0,0,0,0,0,0,0,0,0,0,0
